Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|ITXPNB0|850A|1000001755|00010||C3431629|SL01|12000.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00020||C3919120|SL01|6132.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00030||C3919522|SL01|8640.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00050||C5109706|SL01|9858.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00070||C5522006|SL01|6438.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00080||C6318606|SL01|1152.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00090||C6340103|SL01|702.000|ST||31/07/2023||00000|10|YDFN
850A|ITXPNB0|850A|1000001755|00100||C6342303|SL01|11082.000|ST||31/07/2023||00000|10|YDFN
850A|FRFAAA0|850A|1200000867|00010||LE709800|SL01|864.000|ST||31/07/2023||00000|30|ZMT1
850A|FRFAAA0|850A|1200000868|00040||LE709000|SL01|2016.000|ST||31/07/2023||00000|30|ZMT1
850A|DEFAAR0|850A|4500068048|00041||S4536101|SL82|12.000|ST||31/07/2023|0033439804|00130|30|YTPL
850A|DEFAAR0|850A|4500068048|00111||S0804703|SL82|2.000|ST||31/07/2023|0033439804|00140|30|YTPL
850A|DEFAAR0|850A|4500068050|00071||S4063905|SL82|100.000|ST||31/07/2023|0033170799|00080|30|YTPL
850A|BESHNB0|850A|4500068148|00010||A9731703|SL01|8748.000|ST|X|31/07/2023|0033689957|00010|10|YKC1
850A|BESHNB0|850A|4500068148|00012||A9731703|SL01|8748.000|ST||31/07/2023||00000|10|YKC1
850A|BESHNB0|850A|4500068148|00020||A9732003|SL01|14580.000|ST|X|31/07/2023|0033689959|00010|10|YKC1
850A|BESHNB0|850A|4500068148|00022||A9732003|SL01|14580.000|ST||31/07/2023||00000|10|YKC1
850A|DEXUNB0|850A|4500068149|00010||A7257653|SL01|9180.000|ST||31/07/2023|0033689510|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00020||A9397505|SL01|2646.000|ST||31/07/2023|0033700775|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00030||A9632402|SL01|4080.000|ST||31/07/2023|0033700799|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00040||A9789303|SL01|2448.000|ST|X|31/07/2023|0033676336|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00041||A9789303|SL01|2448.000|ST||31/07/2023||00000|10|YKW1
850A|DEXUNB0|850A|4500068149|00050||C3648118|SL01|2952.000|ST|X|31/07/2023|0033667232|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00051||C3648114|SL01|2952.000|ST||31/07/2023||00000|10|YKW1
850A|DEXUNB0|850A|4500068149|00060||C5692360|SL01|1968.000|ST|X|31/07/2023|0033703780|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00061||C5692359|SL01|1968.000|ST||31/07/2023||00000|10|YKW1
850A|DEXUNB0|850A|4500068149|00070||C6104201|SL01|3198.000|ST||31/07/2023|0033703881|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00080||C6217301|SL01|6396.000|ST|X|31/07/2023|0033703895|00010|10|YKW1
850A|DEXUNB0|850A|4500068149|00081||C6217301|SL01|6396.000|ST||31/07/2023||00000|10|YKW1
850A|FRC8NB0|850A|4500068150|00010||A6546406|SL01|14226.000|ST|X|31/07/2023|0033700404|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00012||A6546406|SL01|14226.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8NB0|850A|4500068150|00020||A6596312|SL01|7056.000|ST||31/07/2023|0033704701|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00030||A7225914|SL01|2400.000|ST||31/07/2023|0033704746|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00040||A7434005|SL01|4032.000|ST|X|31/07/2023|0033700422|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00042||A7434005|SL01|4032.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8NB0|850A|4500068150|00050||A7650901|SL01|1260.000|ST||31/07/2023|0033663626|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00060||AA230303|SL01|21120.000|ST|X|31/07/2023|0033676889|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00062||AA230303|SL01|21120.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8NB0|850A|4500068150|00070||C6844200|SL01|1920.000|ST||31/07/2023|0033683483|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00080||D3168802|SL01|2400.000|ST||31/07/2023|0033704380|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00090||D3875100|SL01|7200.000|ST||31/07/2023|0033704375|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00100||D3875200|SL01|7200.000|ST||31/07/2023|0033704405|00010|10|YKC1
850A|FRC8NB0|850A|4500068150|00110||D3875300|SL01|4800.000|ST||31/07/2023|0033704416|00010|10|YKC1
850A|FRC8NB0|850A|4500068151|00010||A6427814|SL01|71442.000|ST||31/07/2023|0033675866|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00020||A7216514|SL01|4752.000|ST||31/07/2023|0033675918|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00030||A7221314|SL01|9600.000|ST||31/07/2023|0033689465|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00040||C2060804|SL01|15360.000|ST||31/07/2023|0033667208|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00050||C2061003|SL01|2400.000|ST||31/07/2023|0033703617|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00060||C2061404|SL01|12000.000|ST||31/07/2023|0033703621|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00070||C4980701|SL01|17424.000|ST|X|31/07/2023|0033667267|00010|10|YKW1
850A|FRC8NB0|850A|4500068151|00071||C4980701|SL01|17424.000|ST||31/07/2023||00000|10|YKW1
850A|FRC8NB0|850A|4500068151|00080||D1084002|SL01|30720.000|ST||31/07/2023|0033667366|00010|10|YKW1
850A|FRELNB0|850A|4500068152|00010||B2741802|SL01|200.000|ST|X|31/07/2023|0033702171|00010|10|YKW1
850A|FRELNB0|850A|4500068152|00011||B2741801|SL01|200.000|ST|X|31/07/2023||00000|10|YKW1
850A|FRELNB0|850A|4500068152|00012||B2741802|SL01|200.000|ST||31/07/2023||00000|10|YKW1
850A|FRELNB0|850A|4500068152|00020||B2887202|SL01|200.000|ST|X|31/07/2023|0033702291|00010|10|YKW1
850A|FRELNB0|850A|4500068152|00021||B2887201|SL01|200.000|ST||31/07/2023||00000|10|YKW1
850A|FRY9NB0|850A|4500068153|00010||A5844243|SL01|15600.000|ST||31/07/2023|0032624960|00010|10|YKW1
850A|ES0OAA0|850A|4500068154|00010||E0750023|SL01|516.000|ST||31/07/2023|0033693722|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00020||E2159422|SL01|1080.000|ST||31/07/2023|0033685910|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00030||E2489801|SL01|60.000|ST||31/07/2023|0033685937|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00040||E2492300|SL01|150.000|ST||31/07/2023|0033669601|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00050||E3351102|SL01|960.000|ST||31/07/2023|0033694586|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00060||E3548402|SL01|1596.000|ST||31/07/2023|0033670369|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00070||E3560001|SL01|576.000|ST||31/07/2023|0033680623|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00080||E3591301|SL01|55.000|ST||31/07/2023|0033670510|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00090||E3593601|SL01|1590.000|ST||31/07/2023|0033695914|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00100||E3711201|SL01|672.000|ST||31/07/2023|0033695927|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00110||E3825200|SL01|500.000|ST||31/07/2023|0033681116|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00120||E3850000|SL01|636.000|ST||31/07/2023|0033681881|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00130||E3850200|SL01|264.000|ST||31/07/2023|0033681902|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00140||E3902400|SL01|45.000|ST|X|31/07/2023|0033683097|00010|20|YKW1
850A|ES0OAA0|850A|4500068154|00141||E3902400|SL01|45.000|ST||31/07/2023||00000|20|YKW1
850A|FRLIAA0|850A|4500068155|00010||M0137422|SL01|270.000|ST||31/07/2023|0033671468|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00011||M0137422|SL01|270.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00020||M0349022|SL01|1350.000|ST||31/07/2023|0033683860|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00030||M0362202|SL01|930.000|ST||31/07/2023|0033671488|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00040||M0363822|SL01|840.000|ST||31/07/2023|0033671565|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00050||M0516023|SL01|702.000|ST||31/07/2023|0033683908|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00060||M0861623|SL01|2472.000|ST||31/07/2023|0033671704|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00070||M2919822|SL01|72.000|ST|X|31/07/2023|0033683992|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00071||M2919822|SL01|72.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00080||M2938823|SL01|360.000|ST|X|31/07/2023|0033683994|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00081||M2938823|SL01|360.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00090||M2977225|SL01|960.000|ST||31/07/2023|0033684002|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00100||M4641423|SL01|360.000|ST||31/07/2023|0033671912|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00110||M5907724|SL01|3168.000|ST|X|31/07/2023|0033672095|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00111||M5907724|SL01|3168.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00120||M5976724|SL01|3600.000|ST|X|31/07/2023|0033684124|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00121||M5976724|SL01|3600.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00130||M5979622|SL01|2352.000|ST||31/07/2023|0033672171|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00140||M6633320|SL01|2880.000|ST|X|31/07/2023|0033672198|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00141||M6633320|SL01|695.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00142||M6633322|SL01|2185.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00150||M6633322|SL01|1872.000|ST|X|31/07/2023|0033684144|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00160||M9028603|SL01|672.000|ST|X|31/07/2023|0033672383|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00161||M9028603|SL01|672.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00170||M9029022|SL01|720.000|ST|X|31/07/2023|0033672415|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00171||M9029022|SL01|720.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00180||M9044822|SL01|36.000|ST|X|31/07/2023|0033672389|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00181||M9044822|SL01|36.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00190||M9099623|SL01|174.000|ST||31/07/2023|0033684239|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00200||M9120102|SL01|240.000|ST||31/07/2023|0033684266|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00210||M9147622|SL01|2880.000|ST||31/07/2023|0033672632|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00220||M9166020|SL01|912.000|ST|X|31/07/2023|0033672695|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00221||M9166020|SL01|162.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00230||M9166021|SL01|750.000|ST|X|31/07/2023|0033684342|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00240||M9174321|SL01|72.000|ST|X|31/07/2023|0033684333|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00241||M9174321|SL01|72.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00250||MB056801|SL01|3744.000|ST|X|31/07/2023|0033684392|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00251||MB056801|SL01|3744.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00260||MB095602|SL01|564.000|ST||31/07/2023|0033673021|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00270||MB097101|SL01|765.000|ST||31/07/2023|0021030885|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00280||MB098803|SL01|6720.000|ST|X|31/07/2023|0033684424|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00281||MB098803|SL01|6624.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00290||MB106702|SL01|128.000|ST|X|31/07/2023|0033673177|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00291||MB106702|SL01|128.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00300||MB107704|SL01|612.000|ST||31/07/2023|0033673210|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00310||MB112404|SL01|17280.000|ST||31/07/2023|0033673234|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00320||MB112903|SL01|12480.000|ST||31/07/2023|0033673261|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00330||MB171700|SL01|12.000|ST||31/07/2023|0033684509|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00340||MB179900|SL01|1050.000|ST|X|31/07/2023|0033673590|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00341||MB179900|SL01|1050.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00350||MB185401|SL01|1275.000|ST||31/07/2023|0033673642|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00360||MB185501|SL01|280.000|ST|X|31/07/2023|0033673604|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00361||MB185501|SL01|280.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00370||MB190604|SL01|4368.000|ST|X|31/07/2023|0033673699|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00371||MB190604|SL01|4368.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00380||MB233500|SL01|36.000|ST|X|31/07/2023|0033673740|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00381||MB233500|SL01|36.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00390||MB237501|SL01|2160.000|ST||31/07/2023|0033673795|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00400||MB243300|SL01|690.000|ST||31/07/2023|0033673855|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00410||MB243400|SL01|276.000|ST||31/07/2023|0033673857|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00420||MB243500|SL01|276.000|ST||31/07/2023|0033673859|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00430||MB247101|SL01|1224.000|ST|X|31/07/2023|0033684594|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00431||MB247100|SL01|66.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00432||MB247101|SL01|1158.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00440||MB264401|SL01|11.000|ST||31/07/2023|0033673932|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00450||MB264801|SL01|12.000|ST||31/07/2023|0033673991|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00460||MB370301|SL01|24.000|ST||31/07/2023|0033674367|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00470||MB428200|SL01|15120.000|ST||31/07/2023|0033403181|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00480||MB439401|SL01|69360.000|ST|X|31/07/2023|0031652164|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00481||MB439400|SL01|24.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00482||MB439401|SL01|1492.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00490||MB439500|SL01|546.000|ST||31/07/2023|0033674477|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00500||MB439600|SL01|318.000|ST||31/07/2023|0033674491|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00510||MB440001|SL01|6096.000|ST|X|31/07/2023|0033674523|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00511||MB440001|SL01|6096.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00520||MB457800|SL01|360.000|ST||31/07/2023|0033674577|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00530||MB461400|SL01|2616.000|ST||31/07/2023|0033674665|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00540||MB461600|SL01|252.000|ST||31/07/2023|0033674682|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00550||MB468201|SL01|864.000|ST|X|31/07/2023|0033684967|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00551||MB468201|SL01|864.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00560||MB494500|SL01|108.000|ST||31/07/2023|0033674842|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00570||MB505501|SL01|2499.000|ST||31/07/2023|0031416791|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00580||MB509000|SL01|1392.000|ST||31/07/2023|0033310074|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00590||MB519301|SL01|6.000|ST||31/07/2023|0033675117|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00600||MB532600|SL01|396.000|ST||31/07/2023|0033685075|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00610||MB538901|SL01|4896.000|ST|X|31/07/2023|0033675203|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00611||MB538901|SL01|4896.000|ST||31/07/2023||00000|40|YKW1
850A|FRLIAA0|850A|4500068155|00620||MB542300|SL01|192.000|ST||31/07/2023|0033685157|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00630||MB545800|SL01|5040.000|ST||31/07/2023|0033685174|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00640||MB588800|SL01|2496.000|ST||31/07/2023|0033675357|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00650||S0737804|SL01|4.000|ST||31/07/2023|0033685190|00010|40|YKW1
850A|FRLIAA0|850A|4500068155|00660||S2691100|SL01|3.000|ST||31/07/2023|0012708798|00010|40|YKW1
850A|FRLIAB0|850A|4500068156|00010||M1033702|SL01|18.000|ST||31/07/2023|0033671785|00010|40|YKW1
850A|FRLIAB0|850A|4500068156|00020||MB241200|SL01|2520.000|ST||31/07/2023|0033673822|00010|40|YKW1
850A|FRC8OB0|850A|4500068157|00010||A6165865|SL01|3096.000|ST||31/07/2023|0033700353|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00020||A6166065|SL01|1116.000|ST|X|31/07/2023|0033700360|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00022||A6166065|SL01|1116.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00030||A6506061|SL01|432.000|ST|X|31/07/2023|0033689394|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00032||A6506061|SL01|432.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00040||A8250704|SL01|504.000|ST||31/07/2023|0033676192|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00050||A9125906|SL01|450.000|ST|X|31/07/2023|0033689749|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00052||A9125906|SL01|450.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00060||A9126006|SL01|300.000|ST||31/07/2023|0033689752|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00070||A9126264|SL01|600.000|ST||31/07/2023|0033689756|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00080||A9251902|SL01|1944.000|ST||31/07/2023|0033689748|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00090||A9313262|SL01|240.000|ST||31/07/2023|0033700638|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00100||A9979901|SL01|1188.000|ST|X|31/07/2023|0033690094|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00102||A9979901|SL01|1188.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00110||A9980101|SL01|1188.000|ST|X|31/07/2023|0033690105|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00112||A9980101|SL01|1188.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00120||A9995101|SL01|7360.000|ST|X|31/07/2023|0033704994|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00122||A9995101|SL01|7360.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00130||AA043501|SL01|144.000|ST||31/07/2023|0033676694|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00140||AA044701|SL01|72.000|ST||31/07/2023|0033676725|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00150||AA161101|SL01|450.000|ST||31/07/2023|0033690222|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00160||AA161202|SL01|450.000|ST||31/07/2023|0033701208|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00170||AA187802|SL01|54.000|ST|X|31/07/2023|0033676825|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00171||AA187800|SL01|54.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00180||AA212801|SL01|2925.000|ST|X|31/07/2023|0033705278|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00182||AA212801|SL01|2925.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00190||AA414600|SL01|1008.000|ST||31/07/2023|0033690611|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00200||AA414700|SL01|1008.000|ST||31/07/2023|0033690627|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00210||AA414900|SL01|504.000|ST||31/07/2023|0033690638|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00220||AA415000|SL01|1008.000|ST||31/07/2023|0033690655|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00230||AA661500|SL01|1512.000|ST||31/07/2023|0033701522|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00240||AA661700|SL01|1512.000|ST||31/07/2023|0033701539|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00250||B1823706|SL01|4680.000|ST||31/07/2023|0033701706|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00260||B1848360|SL01|246.000|ST||31/07/2023|0033664434|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00270||B1855760|SL01|2016.000|ST|X|31/07/2023|0033664400|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00271||B1855760|SL01|2016.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00280||B2566262|SL01|156.000|ST||31/07/2023|0033664989|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00290||B2851661|SL01|2016.000|ST||31/07/2023|0033705684|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00300||B2852061|SL01|504.000|ST||31/07/2023|0033702236|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00310||B2852262|SL01|504.000|ST||31/07/2023|0033702264|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00320||B2912864|SL01|192.000|ST|X|31/07/2023|0033705731|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00323||B2912864|SL01|192.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00330||B2913402|SL01|540.000|ST||31/07/2023|0033234179|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00340||B2998363|SL01|990.000|ST|X|31/07/2023|0033702315|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00342||B2998363|SL01|990.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00350||B3114300|SL01|540.000|ST||31/07/2023|0033665681|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00360||B3168201|SL01|840.000|ST||31/07/2023|0033665986|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00370||B3168901|SL01|420.000|ST||31/07/2023|0033666048|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00380||B3169402|SL01|1680.000|ST||31/07/2023|0033666113|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00390||B3169502|SL01|2940.000|ST|X|31/07/2023|0033666187|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00392||B3169502|SL01|2940.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00400||B3247500|SL01|243.000|ST||31/07/2023|0033666422|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00410||B3260802|SL01|594.000|ST||31/07/2023|0033691547|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00420||B3261102|SL01|594.000|ST|X|31/07/2023|0033691598|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00422||B3261102|SL01|594.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00430||B3277700|SL01|2952.000|ST||31/07/2023|0033666642|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00440||B3277900|SL01|720.000|ST||31/07/2023|0033666714|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00450||B3278000|SL01|720.000|ST||31/07/2023|0033666679|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00460||B3279800|SL01|1200.000|ST||31/07/2023|0033666739|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00470||B3338200|SL01|720.000|ST|X|31/07/2023|0033678221|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00471||B3338200|SL01|720.000|ST||31/07/2023||00000|10|YKC1
850A|FRC8OB0|850A|4500068157|00480||B3338400|SL01|720.000|ST||31/07/2023|0033678289|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00490||B3365500|SL01|240.000|ST||31/07/2023|0033667091|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00500||B3365600|SL01|480.000|ST||31/07/2023|0033667067|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00510||B3367901|SL01|2016.000|ST|X|31/07/2023|0033702597|00010|10|YKC1
850A|FRC8OB0|850A|4500068157|00512||B3367901|SL01|2016.000|ST||31/07/2023||00000|10|YKC1
