Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|FRFAAA0|850A|4500067995|01940||L6437602|SL01|24.000|ST|X|26/07/2023|0033285303|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|01950||L6588305|SL01|1260.000|ST|X|26/07/2023|0033302228|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|01951||L6588305|SL01|1260.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|01960||L6607507|SL01|12.000|ST|X|26/07/2023|0033302310|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|01961||L6607507|SL01|12.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|01970||L6635101|SL01|1626.000|ST|X|26/07/2023|0033281765|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|01980||L6663707|SL01|72.000|ST|X|26/07/2023|0033302190|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|01981||L6663707|SL01|72.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|01990||L6663807|SL01|504.000|ST|X|26/07/2023|0033301235|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02000||L6735605|SL01|352.000|ST|X|26/07/2023|0033289763|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02010||L6736605|SL01|540.000|ST|X|26/07/2023|0033289488|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02020||L6767205|SL01|24.000|ST|X|26/07/2023|0033303098|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02030||L6819701|SL01|183.000|ST|X|26/07/2023|0033294010|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02040||L6819902|SL01|61.000|ST|X|26/07/2023|0033298797|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02050||L6845503|SL01|216.000|ST|X|26/07/2023|0033303845|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02060||L6845703|SL01|159.000|ST|X|26/07/2023|0033303290|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02070||L6845803|SL01|37.000|ST|X|26/07/2023|0033303930|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02080||L6846601|SL01|288.000|ST|X|26/07/2023|0033304084|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02081||L6846601|SL01|288.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02090||L6846701|SL01|432.000|ST||26/07/2023|0033285297|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02100||L6855501|SL01|72.000|ST||26/07/2023|0033284946|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02110||L6855604|SL01|107.000|ST|X|26/07/2023|0033294929|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02120||L6856501|SL01|504.000|ST||26/07/2023|0033285072|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02130||L6856902|SL01|82.000|ST|X|26/07/2023|0033304240|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02140||L6857203|SL01|72.000|ST|X|26/07/2023|0033302843|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02150||L6857403|SL01|46.000|ST|X|26/07/2023|0033303509|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02160||L6858503|SL01|83.000|ST||26/07/2023|0033298619|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02170||L6858903|SL01|132.000|ST||26/07/2023|0033288322|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02180||L6864103|SL01|360.000|ST|X|26/07/2023|0033301440|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02181||L6864103|SL01|144.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02190||L6865203|SL01|26.000|ST|X|26/07/2023|0033302779|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02200||L6866405|SL01|53.000|ST|X|26/07/2023|0033284374|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02210||L6873505|SL01|48.000|ST|X|26/07/2023|0033283508|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02220||L6873705|SL01|52.000|ST|X|26/07/2023|0033294412|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02230||L6975101|SL01|36.000|ST|X|26/07/2023|0033291349|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02240||L6975702|SL01|45.000|ST|X|26/07/2023|0033303525|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02241||L6975702|SL01|45.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02250||L6975802|SL01|504.000|ST|X|26/07/2023|0033288624|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02260||L6997901|SL01|20.000|ST|X|26/07/2023|0033292608|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02270||L7041305|SL01|456.000|ST|X|26/07/2023|0033294646|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02280||L7060501|SL01|24.000|ST|X|26/07/2023|0033292558|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02290||L7363501|SL01|713.000|ST||26/07/2023|0033294055|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02300||L7364001|SL01|33.000|ST||26/07/2023|0033285755|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02310||L7364003|SL01|17.000|ST|X|26/07/2023|0033285415|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02320||L7378302|SL01|144.000|ST|X|26/07/2023|0033291462|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02330||L7378504|SL01|540.000|ST|X|26/07/2023|0033301171|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02340||L7378905|SL01|36.000|ST|X|26/07/2023|0033302146|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02350||L7406904|SL01|238.000|ST|X|26/07/2023|0033293797|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02360||L7521101|SL01|6.000|ST||26/07/2023|0033298971|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02370||L7521301|SL01|60.000|ST|X|26/07/2023|0033285308|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02380||L7527600|SL01|40.000|ST|X|26/07/2023|0033280593|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02390||L7530307|SL01|36.000|ST|X|26/07/2023|0033283138|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02400||L7584702|SL01|69.000|ST||26/07/2023|0033300425|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02410||L7585401|SL01|12.000|ST||26/07/2023|0033280752|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02420||L7585501|SL01|24.000|ST|X|26/07/2023|0033280754|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02430||L7585902|SL01|77.000|ST|X|26/07/2023|0033294349|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02440||L7599400|SL01|672.000|ST||26/07/2023|0033285762|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02450||L7599501|SL01|112.000|ST|X|26/07/2023|0033294362|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02460||L7599900|SL01|12.000|ST||26/07/2023|0033282204|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02470||L7600103|SL01|111.000|ST|X|26/07/2023|0033304583|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02480||L7600200|SL01|347.000|ST||26/07/2023|0033285692|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02490||L7600301|SL01|373.000|ST|X|26/07/2023|0033297372|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02491||L7600300|SL01|336.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02492||L7600301|SL01|37.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02500||L7710401|SL01|12.000|ST|X|26/07/2023|0033290243|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02510||L7711001|SL01|166.000|ST|X|26/07/2023|0033291578|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02520||L7712001|SL01|12.000|ST||26/07/2023|0033085445|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02530||L7712601|SL01|12.000|ST|X|26/07/2023|0033291350|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02540||L7712801|SL01|12.000|ST|X|26/07/2023|0033289802|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02550||L7762002|SL01|36.000|ST|X|26/07/2023|0033298091|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02560||L7848101|SL01|210.000|ST|X|26/07/2023|0033285809|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02570||L7873103|SL01|36.000|ST|X|26/07/2023|0033302730|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02580||L7876502|SL01|24.000|ST|X|26/07/2023|0033290603|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02590||L7876901|SL01|45.000|ST||26/07/2023|0033292636|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02600||L7946810|SL01|12.000|ST||26/07/2023|0033291831|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02610||L7947805|SL01|192.000|ST|X|26/07/2023|0033299399|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02620||L7971604|SL01|18.000|ST|X|26/07/2023|0033299815|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02630||L7976202|SL01|24.000|ST|X|26/07/2023|0033291022|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02640||L7977003|SL01|12.000|ST|X|26/07/2023|0033295047|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02650||L7983904|SL01|50.000|ST|X|26/07/2023|0033300804|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02660||L8003500|SL01|30.000|ST||26/07/2023|0033280759|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02670||L8004000|SL01|520.000|ST||26/07/2023|0033271551|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02680||L8004200|SL01|20.000|ST||26/07/2023|0033281771|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02690||L8026801|SL01|39.000|ST|X|26/07/2023|0033283334|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02700||L8136901|SL01|210.000|ST|X|26/07/2023|0033281721|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02710||L8139002|SL01|294.000|ST|X|26/07/2023|0033292264|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02720||L8167706|SL01|66.000|ST||26/07/2023|0033301789|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02730||L8174700|SL01|126.000|ST|X|26/07/2023|0033280761|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02740||L8185701|SL01|1944.000|ST|X|26/07/2023|0033292320|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02750||L8211302|SL01|144.000|ST|X|26/07/2023|0033292852|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02760||L8211901|SL01|36.000|ST||26/07/2023|0033285740|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02770||L8237600|SL01|352.000|ST|X|26/07/2023|0033285822|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02780||L8249702|SL01|12.000|ST|X|26/07/2023|0033290568|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02790||L8284903|SL01|6903.000|ST|X|26/07/2023|0033290606|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02800||L8297501|SL01|528.000|ST|X|26/07/2023|0033303264|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02810||L8297701|SL01|24.000|ST|X|26/07/2023|0033281188|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02820||L8320102|SL01|640.000|ST|X|26/07/2023|0033302765|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02821||L8320102|SL01|640.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02830||L8320402|SL01|187.000|ST|X|26/07/2023|0033302624|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02831||L8320402|SL01|187.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|02840||L8356501|SL01|540.000|ST|X|26/07/2023|0033303810|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02850||L8357100|SL01|25.000|ST|X|26/07/2023|0033281241|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02860||L8401802|SL01|112.000|ST|X|26/07/2023|0033304563|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02870||L8445302|SL01|168.000|ST|X|26/07/2023|0033301977|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02880||L8445401|SL01|84.000|ST||26/07/2023|0033285193|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02890||L8445502|SL01|84.000|ST|X|26/07/2023|0033300999|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02900||L8453002|SL01|84.000|ST|X|26/07/2023|0033295032|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02910||L8455603|SL01|120.000|ST|X|26/07/2023|0033283483|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02920||L8455703|SL01|297.000|ST|X|26/07/2023|0033295355|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02930||L8457002|SL01|24.000|ST|X|26/07/2023|0033283791|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02940||L8457102|SL01|24.000|ST|X|26/07/2023|0033283649|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02950||L8457701|SL01|24.000|ST|X|26/07/2023|0033282741|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02960||L8462701|SL01|169.000|ST|X|26/07/2023|0033295012|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02970||L8463000|SL01|34.000|ST|X|26/07/2023|0033285572|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02980||L8505202|SL01|12.000|ST|X|26/07/2023|0033290996|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|02990||L8509102|SL01|270.000|ST|X|26/07/2023|0033297226|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03000||L8512001|SL01|686.000|ST||26/07/2023|0033292541|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03010||L8512301|SL01|42.000|ST|X|26/07/2023|0033303312|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03011||L8512301|SL01|42.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03020||L8512501|SL01|60.000|ST||26/07/2023|0033285205|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03030||L8526200|SL01|24.000|ST|X|26/07/2023|0033289806|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03040||L8526400|SL01|20.000|ST|X|26/07/2023|0033290246|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03050||L8534302|SL01|110.000|ST|X|26/07/2023|0033298209|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03060||L8534600|SL01|24.000|ST|X|26/07/2023|0033290610|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03070||L8585402|SL01|378.000|ST|X|26/07/2023|0033292137|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03080||L8657002|SL01|96.000|ST|X|26/07/2023|0033280656|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03090||L8694100|SL01|216.000|ST||26/07/2023|0033280764|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03100||L8717300|SL01|390.000|ST|X|26/07/2023|0033281777|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03110||L8717500|SL01|2740.000|ST|X|26/07/2023|0033280768|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03120||L8718400|SL01|80.000|ST|X|26/07/2023|0033281248|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03130||L8731105|SL01|18.000|ST|X|26/07/2023|0033294996|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03140||L8731903|SL01|18.000|ST|X|26/07/2023|0033283471|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03150||L8776902|SL01|127.000|ST|X|26/07/2023|0033282416|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03160||L8855402|SL01|112.000|ST|X|26/07/2023|0033291528|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03170||L8894701|SL01|12.000|ST|X|26/07/2023|0033291351|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03180||L8919502|SL01|144.000|ST||26/07/2023|0033285168|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03190||L8919602|SL01|70.000|ST||26/07/2023|0033285403|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03200||L8919802|SL01|360.000|ST|X|26/07/2023|0033285174|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03210||L8920702|SL01|216.000|ST|X|26/07/2023|0033285059|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03220||L8920902|SL01|2.000|ST||26/07/2023|0033285176|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03230||L8921202|SL01|432.000|ST|X|26/07/2023|0033283346|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03240||L8921402|SL01|144.000|ST||26/07/2023|0033285184|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03250||L8921602|SL01|144.000|ST|X|26/07/2023|0033285413|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03260||L8953701|SL01|72.000|ST||26/07/2023|0033283351|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03270||L8954601|SL01|26.000|ST|X|26/07/2023|0033283133|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03280||L8969302|SL01|252.000|ST|X|26/07/2023|0033281264|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03290||L8974101|SL01|80.000|ST||26/07/2023|0033273375|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03300||L9003901|SL01|63.000|ST||26/07/2023|0033281275|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03310||L9005401|SL01|66.000|ST||26/07/2023|0033280595|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03320||L9005601|SL01|1528.000|ST|X|26/07/2023|0033281801|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03330||L9005801|SL01|108.000|ST||26/07/2023|0033291026|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03340||L9005901|SL01|1378.000|ST|X|26/07/2023|0033281279|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03350||L9006001|SL01|495.000|ST|X|26/07/2023|0033289809|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03360||L9035203|SL01|48.000|ST||26/07/2023|0033291028|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03370||L9148605|SL01|68.000|ST||26/07/2023|0033281182|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03380||L9156501|SL01|543.000|ST|X|26/07/2023|0033291030|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03390||L9156701|SL01|15.000|ST|X|26/07/2023|0033289812|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03400||L9262602|SL01|36.000|ST|X|26/07/2023|0033290616|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03410||L9263003|SL01|36.000|ST|X|26/07/2023|0033292063|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03411||L9263003|SL01|36.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03420||L9291802|SL01|744.000|ST|X|26/07/2023|0033288588|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03430||L9291903|SL01|114.000|ST|X|26/07/2023|0033300149|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03431||L9291903|SL01|6.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03440||L9298603|SL01|24.000|ST|X|26/07/2023|0033296720|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03450||L9307004|SL01|24.000|ST|X|26/07/2023|0033304608|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03460||L9330902|SL01|325.000|ST|X|26/07/2023|0033292832|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03470||L9336802|SL01|12.000|ST|X|26/07/2023|0033290567|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03480||L9336901|SL01|12.000|ST|X|26/07/2023|0033290617|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03490||L9337703|SL01|12.000|ST||26/07/2023|0033288524|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03500||L9372402|SL01|49.000|ST|X|26/07/2023|0033285132|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03510||L9379604|SL01|12.000|ST|X|26/07/2023|0033299075|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03520||L9380404|SL01|12.000|ST|X|26/07/2023|0033302483|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03530||L9385601|SL01|15.000|ST|X|26/07/2023|0033292575|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03540||L9387301|SL01|15.000|ST||26/07/2023|0033292590|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03550||L9432601|SL01|24.000|ST|X|26/07/2023|0033281807|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03560||L9432701|SL01|36.000|ST|X|26/07/2023|0033294219|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03570||L9433201|SL01|12.000|ST||26/07/2023|0033283130|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03580||L9433301|SL01|36.000|ST|X|26/07/2023|0033294232|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03590||L9433601|SL01|60.000|ST|X|26/07/2023|0033281284|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03600||L9434001|SL01|24.000|ST|X|26/07/2023|0033290250|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03610||L9434201|SL01|48.000|ST|X|26/07/2023|0033281286|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03620||L9434301|SL01|12.000|ST|X|26/07/2023|0033292862|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03630||L9477002|SL01|90.000|ST|X|26/07/2023|0033291620|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03640||L9494902|SL01|20.000|ST|X|26/07/2023|0033303187|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03650||L9499604|SL01|72.000|ST|X|26/07/2023|0033296865|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03660||L9521304|SL01|72.000|ST|X|26/07/2023|0033302144|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03670||L9521503|SL01|1116.000|ST|X|26/07/2023|0033287674|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03680||L9529903|SL01|12.000|ST|X|26/07/2023|0033295139|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03690||L9633702|SL01|350.000|ST|X|26/07/2023|0033291546|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03700||L9699906|SL01|2160.000|ST|X|26/07/2023|0033292354|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03710||L9794303|SL01|42.000|ST|X|26/07/2023|0033291443|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03720||L9794703|SL01|36.000|ST|X|26/07/2023|0033291034|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03730||L9795002|SL01|108.000|ST|X|26/07/2023|0033300118|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03731||L9795002|SL01|104.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03740||L9795102|SL01|84.000|ST|X|26/07/2023|0033285344|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03750||L9808903|SL01|24.000|ST|X|26/07/2023|0033290252|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03760||L9847103|SL01|405.000|ST|X|26/07/2023|0033296663|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03770||L9847303|SL01|12.000|ST|X|26/07/2023|0033293909|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03780||L9847503|SL01|66.000|ST|X|26/07/2023|0033299424|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03790||L9847803|SL01|12.000|ST|X|26/07/2023|0033299415|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03800||L9848004|SL01|595.000|ST|X|26/07/2023|0033295386|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03810||L9848304|SL01|422.000|ST|X|26/07/2023|0033297713|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03811||L9848304|SL01|422.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03820||L9848404|SL01|1655.000|ST|X|26/07/2023|0033297404|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03830||L9848604|SL01|707.000|ST|X|26/07/2023|0033297743|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03831||L9848603|SL01|505.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03840||L9848804|SL01|1008.000|ST|X|26/07/2023|0033297774|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03841||L9848803|SL01|901.000|ST||26/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067995|03850||L9864705|SL01|580.000|ST|X|26/07/2023|0033283070|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03860||L9925601|SL01|105.000|ST|X|26/07/2023|0033282643|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03870||L9983602|SL01|60.000|ST|X|26/07/2023|0033283383|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03880||L9983702|SL01|72.000|ST||26/07/2023|0033281290|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03890||L9983802|SL01|60.000|ST||26/07/2023|0033280784|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03900||L9984404|SL01|338.000|ST||26/07/2023|0033287910|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03910||LA057803|SL01|36.000|ST|X|26/07/2023|0033301921|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03920||LA060102|SL01|64.000|ST|X|26/07/2023|0033300341|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03930||LA060202|SL01|47.000|ST|X|26/07/2023|0033283715|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03940||LA060300|SL01|54.000|ST|X|26/07/2023|0033290967|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03950||LA061203|SL01|54.000|ST|X|26/07/2023|0033295431|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03960||LA061802|SL01|12.000|ST|X|26/07/2023|0033302207|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03970||LA061902|SL01|40.000|ST|X|26/07/2023|0033302206|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03980||LA062003|SL01|54.000|ST|X|26/07/2023|0033303710|00010|30|ZCD1
850A|FRFAAA0|850A|4500067995|03990||LA062601|SL01|24.000|ST|X|26/07/2023|0033300933|00010|30|ZCD1
