Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|DEFAAR0|850A|4500067928|00080||S3178604|SL82|780.000|ST||25/07/2023|0033259836|00080|30|YTPL
850A|DEFAAR0|850A|4500067928|00090||S3178705|SL82|102.000|ST||25/07/2023|0033259836|00090|30|YTPL
850A|DEFAAR0|850A|4500067928|00100||S3178906|SL82|144.000|ST||25/07/2023|0033259836|00100|30|YTPL
850A|DEFAAR0|850A|4500067928|00110||S4654601|SL82|102.000|ST||25/07/2023|0033259836|00110|30|YTPL
850A|DEFAAR0|850A|4500067928|00120||S3872200|SL82|18.000|ST||25/07/2023|0033259836|00120|30|YTPL
850A|DEFAAR0|850A|4500067928|00130||S3872500|SL82|6.000|ST||25/07/2023|0033259836|00130|30|YTPL
850A|DEFAAR0|850A|4500067928|00140||S3872700|SL82|18.000|ST||25/07/2023|0033259836|00140|30|YTPL
850A|DEFAAR0|850A|4500067928|00150||S3872900|SL82|3.000|ST||25/07/2023|0033259836|00150|30|YTPL
850A|DEFAAR0|850A|4500067928|00160||S3873000|SL82|3.000|ST||25/07/2023|0033259836|00160|30|YTPL
850A|DEFAAR0|850A|4500067928|00170||S3873100|SL82|18.000|ST||25/07/2023|0033259836|00170|30|YTPL
850A|DEFAAR0|850A|4500067928|00180||S3873300|SL82|3.000|ST||25/07/2023|0033259836|00180|30|YTPL
850A|DEFAAR0|850A|4500067928|00190||S3873400|SL82|3.000|ST||25/07/2023|0033259836|00190|30|YTPL
850A|DEFAAR0|850A|4500067928|00200||S3874000|SL82|3.000|ST||25/07/2023|0033259836|00200|30|YTPL
850A|DEFAAR0|850A|4500067928|00210||S3200303|SL82|102.000|ST||25/07/2023|0033259836|00210|30|YTPL
850A|DEFAAR0|850A|4500067928|00220||S3200803|SL82|39.000|ST||25/07/2023|0033259836|00220|30|YTPL
850A|DEFAAR0|850A|4500067928|00230||S3201003|SL82|300.000|ST||25/07/2023|0033259836|00230|30|YTPL
850A|DEFAAR0|850A|4500067928|00240||S3201403|SL82|96.000|ST||25/07/2023|0033259836|00240|30|YTPL
850A|DEFAAR0|850A|4500067928|00250||S3202203|SL82|228.000|ST||25/07/2023|0033259836|00250|30|YTPL
850A|DEFAAR0|850A|4500067928|00260||S3202401|SL82|300.000|ST||25/07/2023|0033259836|00260|30|YTPL
850A|DEFAAR0|850A|4500067928|00270||S3203002|SL82|9.000|ST||25/07/2023|0033259836|00270|30|YTPL
850A|DEFAAR0|850A|4500067928|00280||S3203303|SL82|12.000|ST||25/07/2023|0033259836|00280|30|YTPL
850A|DEFAAR0|850A|4500067928|00290||S3203601|SL82|3.000|ST||25/07/2023|0033259836|00290|30|YTPL
850A|DEFAAR0|850A|4500067928|00300||S3203801|SL82|3.000|ST||25/07/2023|0033259836|00300|30|YTPL
850A|DEFAAR0|850A|4500067928|00310||S3204402|SL82|3.000|ST||25/07/2023|0033259836|00310|30|YTPL
850A|DEFAAR0|850A|4500067928|00320||S5270410|SL82|360.000|ST||25/07/2023|0033259836|00320|30|YTPL
850A|DEFAAR0|850A|4500067928|00330||S5269602|SL82|276.000|ST||25/07/2023|0033259836|00330|30|YTPL
850A|DEFAAR0|850A|4500067928|00340||S5270005|SL82|18.000|ST||25/07/2023|0033259836|00340|30|YTPL
850A|DEFAAR0|850A|4500067928|00350||S5324502|SL82|3.000|ST||25/07/2023|0033259836|00350|30|YTPL
850A|DEFAAR0|850A|4500067928|00360||S5266304|SL82|48.000|ST||25/07/2023|0033259836|00360|30|YTPL
850A|DEFAAR0|850A|4500067928|00370||S3332100|SL82|9.000|ST||25/07/2023|0033259836|00370|30|YTPL
850A|DEFAAR0|850A|4500067928|00380||S3760600|SL82|3.000|ST||25/07/2023|0033259836|00380|30|YTPL
850A|DEFAAR0|850A|4500067928|00390||S4557801|SL82|30.000|ST||25/07/2023|0033259836|00400|30|YTPL
850A|DEFAAR0|850A|4500067928|00400||S4556400|SL82|12.000|ST||25/07/2023|0033259836|00410|30|YTPL
850A|DEFAAR0|850A|4500067928|00410||S4556500|SL82|12.000|ST||25/07/2023|0033259836|00420|30|YTPL
850A|DEFAAR0|850A|4500067928|00420||S4556600|SL82|9.000|ST||25/07/2023|0033259836|00430|30|YTPL
850A|DEFAAR0|850A|4500067928|00430||S4556800|SL82|9.000|ST||25/07/2023|0033259836|00440|30|YTPL
850A|DEFAAR0|850A|4500067928|00440||S4556900|SL82|3.000|ST||25/07/2023|0033259836|00450|30|YTPL
850A|DEFAAR0|850A|4500067928|00450||S4659100|SL82|3.000|ST||25/07/2023|0033259836|00460|30|YTPL
850A|DEFAAR0|850A|4500067928|00460||S4659300|SL82|15.000|ST||25/07/2023|0033259836|00470|30|YTPL
850A|DEFAAR0|850A|4500067928|00470||S5288300|SL82|84.000|ST||25/07/2023|0033259836|00480|30|YTPL
850A|DEFAAR0|850A|4500067928|00480||S5288100|SL82|12.000|ST||25/07/2023|0033259836|00490|30|YTPL
850A|DEFAAR0|850A|4500067928|00490||S5289600|SL82|12.000|ST||25/07/2023|0033259836|00500|30|YTPL
850A|DEFAAR0|850A|4500067928|00500||S5289400|SL82|48.000|ST||25/07/2023|0033259836|00510|30|YTPL
850A|DEFAAR0|850A|4500067928|00510||S5287900|SL82|84.000|ST||25/07/2023|0033259836|00520|30|YTPL
850A|DEFAAR0|850A|4500067928|00520||S5325100|SL82|3.000|ST||25/07/2023|0033259836|00530|30|YTPL
850A|DEFAAR0|850A|4500067928|00530||S5369606|SL82|120.000|ST||25/07/2023|0033259836|00540|30|YTPL
850A|DEFAAR0|850A|4500067928|00540||S4786100|SL82|600.000|ST||25/07/2023|0033259836|00550|30|YTPL
850A|DEFAAR0|850A|4500067928|00550||S4786000|SL82|480.000|ST||25/07/2023|0033259836|00560|30|YTPL
850A|DEFAAR0|850A|4500067928|00560||S4786300|SL82|480.000|ST||25/07/2023|0033259836|00570|30|YTPL
850A|DEFAAR0|850A|4500067928|00570||S4786600|SL82|240.000|ST||25/07/2023|0033259836|00580|30|YTPL
850A|DEFAAR0|850A|4500067928|00580||S4786400|SL82|528.000|ST||25/07/2023|0033259836|00590|30|YTPL
850A|DEFAAR0|850A|4500067928|00590||S4786200|SL82|480.000|ST||25/07/2023|0033259836|00600|30|YTPL
850A|DEFAAR0|850A|4500067928|00600||S4785600|SL82|96.000|ST||25/07/2023|0033259836|00610|30|YTPL
850A|DEFAAR0|850A|4500067928|00610||S4785700|SL82|84.000|ST||25/07/2023|0033259836|00620|30|YTPL
850A|DEFAAR0|850A|4500067928|00620||S4785900|SL82|120.000|ST||25/07/2023|0033259836|00630|30|YTPL
850A|DEFAAR0|850A|4500067928|00630||S4786500|SL82|144.000|ST||25/07/2023|0033259836|00640|30|YTPL
850A|DEFAAR0|850A|4500067928|00640||S4786800|SL82|60.000|ST||25/07/2023|0033259836|00650|30|YTPL
850A|DEFAAR0|850A|4500067928|00650||S3066103|SL82|196.000|ST||25/07/2023|0033259836|00660|30|YTPL
850A|DEFAAR0|850A|4500067928|00660||S3066203|SL82|480.000|ST||25/07/2023|0033259836|00670|30|YTPL
850A|DEFAAR0|850A|4500067928|00670||S3101603|SL82|144.000|ST||25/07/2023|0033259836|00680|30|YTPL
850A|DEFAAR0|850A|4500067928|00680||S3101503|SL82|240.000|ST||25/07/2023|0033259836|00690|30|YTPL
850A|DEFAAR0|850A|4500067928|00690||S3101403|SL82|480.000|ST||25/07/2023|0033259836|00700|30|YTPL
850A|DEFAAR0|850A|4500067928|00700||S3066603|SL82|12.000|ST||25/07/2023|0033259836|00710|30|YTPL
850A|DEFAAR0|850A|4500067929|00010||S5270410|SL82|4.000|ST||25/07/2023|0032718190|00010|30|YTPL
850A|DEFAAR0|850A|4500067929|00020||S3066303|SL82|2.000|ST||25/07/2023|0032718190|00030|30|YTPL
850A|DEFAAR0|850A|4500067929|00030||S3101403|SL82|3.000|ST||25/07/2023|0032718190|00040|30|YTPL
850A|DEFAAR0|850A|4500067929|00040||S3101503|SL82|2.000|ST||25/07/2023|0032718190|00050|30|YTPL
850A|DEFAAR0|850A|4500067929|00050||S3101702|SL82|3.000|ST||25/07/2023|0032718190|00060|30|YTPL
850A|DEFAAR0|850A|4500067929|00060||S3178005|SL82|4.000|ST||25/07/2023|0032718190|00070|30|YTPL
850A|DEFAAR0|850A|4500067929|00070||S3178105|SL82|4.000|ST||25/07/2023|0032718190|00080|30|YTPL
850A|DEFAAR0|850A|4500067929|00080||S3178305|SL82|3.000|ST||25/07/2023|0032718190|00090|30|YTPL
850A|DEFAAR0|850A|4500067929|00090||S3178406|SL82|3.000|ST||25/07/2023|0032718190|00100|30|YTPL
850A|DEFAAR0|850A|4500067929|00100||S3178905|SL82|4.000|ST||25/07/2023|0032718190|00110|30|YTPL
850A|DEFAAR0|850A|4500067929|00110||S3201403|SL82|3.000|ST||25/07/2023|0032718190|00120|30|YTPL
850A|DEFAAR0|850A|4500067929|00120||S3201602|SL82|6.000|ST||25/07/2023|0032718190|00130|30|YTPL
850A|DEFAAR0|850A|4500067929|00130||S4786600|SL82|6.000|ST||25/07/2023|0032718190|00140|30|YTPL
850A|DEFAAR0|850A|4500067929|00140||S5064000|SL82|2.000|ST||25/07/2023|0032718190|00150|30|YTPL
850A|DEFAAR0|850A|4500067929|00150||S5066200|SL82|2.000|ST||25/07/2023|0032718190|00160|30|YTPL
850A|BEC0AA0|850A|4500067930|00010||K4192203|SL82|9.000|ST||25/07/2023|0033170797|00010|10|YTPL
850A|BEC0AA0|850A|4500067930|00020||K4261402|SL82|33.000|ST||25/07/2023|0033170797|00020|10|YTPL
850A|BEC0AA0|850A|4500067930|00030||K2379101|SL82|3.000|ST||25/07/2023|0033170797|00030|10|YTPL
850A|BEC0AA0|850A|4500067930|00040||K2379201|SL82|3.000|ST||25/07/2023|0033170797|00040|10|YTPL
850A|BEC0AA0|850A|4500067930|00050||K2288803|SL82|12.000|ST||25/07/2023|0033170797|00050|10|YTPL
850A|BEC0AA0|850A|4500067930|00060||K4098003|SL82|3.000|ST||25/07/2023|0033170797|00060|10|YTPL
850A|BEC0AA0|850A|4500067930|00070||K4190803|SL82|12.000|ST||25/07/2023|0033170797|00070|10|YTPL
850A|BEC0AA0|850A|4500067930|00080||K1455000|SL82|3.000|ST||25/07/2023|0033170797|00090|10|YTPL
850A|BEC0AA0|850A|4500067930|00090||K4001208|SL82|57.000|ST||25/07/2023|0033170797|00100|10|YTPL
850A|BEC0AA0|850A|4500067930|00100||K4294300|SL82|6.000|ST||25/07/2023|0033170797|00110|10|YTPL
850A|BEC0AA0|850A|4500067930|00110||K5115700|SL82|6.000|ST||25/07/2023|0033170797|00120|10|YTPL
850A|BEC0AA0|850A|4500067930|00120||K5115100|SL82|12.000|ST||25/07/2023|0033170797|00130|10|YTPL
850A|BEC0AA0|850A|4500067930|00130||K5115900|SL82|27.000|ST||25/07/2023|0033170797|00140|10|YTPL
850A|BEC0AA0|850A|4500067930|00140||K5114800|SL82|3.000|ST||25/07/2023|0033170797|00150|10|YTPL
850A|BEC0AA0|850A|4500067930|00150||K5115800|SL82|15.000|ST||25/07/2023|0033170797|00160|10|YTPL
850A|BEC0AA0|850A|4500067930|00160||K2783903|SL82|12.000|ST||25/07/2023|0033170797|00170|10|YTPL
850A|BEC0AA0|850A|4500067930|00170||K2898903|SL82|60.000|ST||25/07/2023|0033170797|00200|10|YTPL
850A|BEC0AA0|850A|4500067930|00180||K3456702|SL82|30.000|ST||25/07/2023|0033170797|00220|10|YTPL
850A|BEC0AA0|850A|4500067930|00190||K3458902|SL82|3.000|ST||25/07/2023|0033170797|00230|10|YTPL
850A|BEC0AA0|850A|4500067930|00200||K3600200|SL82|3.000|ST||25/07/2023|0033170797|00250|10|YTPL
850A|BEC0AA0|850A|4500067930|00210||K3611201|SL82|36.000|ST||25/07/2023|0033170797|00260|10|YTPL
850A|BEC0AA0|850A|4500067930|00220||K4799200|SL82|3.000|ST||25/07/2023|0033170797|00270|10|YTPL
850A|BEC0AA0|850A|4500067930|00230||K4799800|SL82|6.000|ST||25/07/2023|0033170797|00280|10|YTPL
850A|BEC0AA0|850A|4500067930|00240||K4800401|SL82|9.000|ST||25/07/2023|0033170797|00290|10|YTPL
850A|BEC0AA0|850A|4500067930|00250||K4062204|SL82|12.000|ST||25/07/2023|0033170797|00300|10|YTPL
850A|BEC0AA0|850A|4500067930|00260||K4187104|SL82|3.000|ST||25/07/2023|0033170797|00310|10|YTPL
850A|BEC0AA0|850A|4500067930|00270||K4187205|SL82|3.000|ST||25/07/2023|0033170797|00320|10|YTPL
850A|BEC0AA0|850A|4500067930|00280||K2286203|SL82|3.000|ST||25/07/2023|0033170797|00340|10|YTPL
850A|BEC0AA0|850A|4500067930|00290||K2286703|SL82|6.000|ST||25/07/2023|0033170797|00350|10|YTPL
850A|BEC0AA0|850A|4500067930|00300||K2287903|SL82|3.000|ST||25/07/2023|0033170797|00360|10|YTPL
850A|BEC0AA0|850A|4500067930|00310||K2288903|SL82|12.000|ST||25/07/2023|0033170797|00370|10|YTPL
850A|BEC0AA0|850A|4500067930|00320||K3957704|SL82|3.000|ST||25/07/2023|0033170797|00380|10|YTPL
850A|BEC0AA0|850A|4500067930|00330||K4012005|SL82|12.000|ST||25/07/2023|0033170797|00400|10|YTPL
850A|BEC0AA0|850A|4500067930|00340||K4012705|SL82|18.000|ST||25/07/2023|0033170797|00410|10|YTPL
850A|BEC0AA0|850A|4500067930|00350||K2899603|SL82|3.000|ST||25/07/2023|0033170797|00420|10|YTPL
850A|BEC0AA0|850A|4500067930|00360||K2784001|SL82|6.000|ST||25/07/2023|0033170797|00430|10|YTPL
850A|BEC0AA0|850A|4500067930|00370||K2787302|SL82|3.000|ST||25/07/2023|0033170797|00440|10|YTPL
850A|BEC0AA0|850A|4500067930|00380||K3003002|SL82|6.000|ST||25/07/2023|0033170797|00450|10|YTPL
850A|BEC0AA0|850A|4500067930|00390||K3005701|SL82|3.000|ST||25/07/2023|0033170797|00470|10|YTPL
850A|BEC0AA0|850A|4500067930|00400||K3447100|SL82|6.000|ST||25/07/2023|0033170797|00510|10|YTPL
850A|BEC0AA0|850A|4500067930|00410||K3456602|SL82|24.000|ST||25/07/2023|0033170797|00530|10|YTPL
850A|BEC0AA0|850A|4500067930|00420||K3600701|SL82|24.000|ST||25/07/2023|0033170797|00550|10|YTPL
850A|BEC0AA0|850A|4500067930|00430||K2289103|SL82|6.000|ST||25/07/2023|0033170797|00570|10|YTPL
850A|BEC0AA0|850A|4500067930|00440||K3994903|SL82|3.000|ST||25/07/2023|0033170797|00580|10|YTPL
850A|BEC0AA0|850A|4500067930|00450||K4012305|SL82|30.000|ST||25/07/2023|0033170797|00590|10|YTPL
850A|BEC0AA0|850A|4500067930|00460||K4013605|SL82|3.000|ST||25/07/2023|0033170797|00600|10|YTPL
850A|BEC0AA0|850A|4500067930|00470||K4096903|SL82|6.000|ST||25/07/2023|0033170797|00610|10|YTPL
850A|BEC0AA0|850A|4500067930|00480||K4097403|SL82|93.000|ST||25/07/2023|0033170797|00620|10|YTPL
850A|BEC0AA0|850A|4500067930|00490||K4098403|SL82|15.000|ST||25/07/2023|0033170797|00630|10|YTPL
850A|BEC0AA0|850A|4500067930|00500||K4365506|SL82|3.000|ST||25/07/2023|0033170797|00660|10|YTPL
850A|BEC0AA0|850A|4500067930|00510||K4366006|SL82|3.000|ST||25/07/2023|0033170797|00670|10|YTPL
850A|BEC0AA0|850A|4500067930|00520||K4366106|SL82|6.000|ST||25/07/2023|0033170797|00680|10|YTPL
850A|BEC0AA0|850A|4500067930|00530||K2515502|SL82|48.000|ST||25/07/2023|0033170797|00700|10|YTPL
850A|BEC0AA0|850A|4500067930|00540||K2916103|SL82|2.000|ST||25/07/2023|0033170797|00720|10|YTPL
850A|BEC0AA0|850A|4500067930|00550||K3437803|SL82|3.000|ST||25/07/2023|0033170797|00740|10|YTPL
850A|BEC0AA0|850A|4500067930|00560||K2984902|SL82|6.000|ST||25/07/2023|0033170797|00760|10|YTPL
850A|BEC0AA0|850A|4500067930|00570||K2985102|SL82|3.000|ST||25/07/2023|0033170797|00770|10|YTPL
850A|BEC0AA0|850A|4500067930|00580||K3611100|SL82|6.000|ST||25/07/2023|0033170797|00800|10|YTPL
850A|BEC0AA0|850A|4500067930|00590||K4487000|SL82|3.000|ST||25/07/2023|0033170797|00810|10|YTPL
850A|BEC0AA0|850A|4500067930|00600||K4488100|SL82|9.000|ST||25/07/2023|0033170797|00820|10|YTPL
850A|BEC0AA0|850A|4500067930|00610||K4488400|SL82|9.000|ST||25/07/2023|0033170797|00830|10|YTPL
850A|BEC0AA0|850A|4500067930|00620||K2289205|SL82|15.000|ST||25/07/2023|0033170797|00840|10|YTPL
850A|BEC0AA0|850A|4500067930|00630||K3925903|SL82|9.000|ST||25/07/2023|0033170797|00850|10|YTPL
850A|BEC0AA0|850A|4500067930|00640||K3995403|SL82|9.000|ST||25/07/2023|0033170797|00860|10|YTPL
850A|BEC0AA0|850A|4500067930|00650||K4061804|SL82|3.000|ST||25/07/2023|0033170797|00880|10|YTPL
850A|BEC0AA0|850A|4500067930|00660||K4097103|SL82|3.000|ST||25/07/2023|0033170797|00900|10|YTPL
850A|BEC0AA0|850A|4500067930|00670||K4365206|SL82|3.000|ST||25/07/2023|0033170797|00920|10|YTPL
850A|BEC0AA0|850A|4500067930|00680||K2512401|SL82|3.000|ST||25/07/2023|0033170797|00930|10|YTPL
850A|BEC0AA0|850A|4500067930|00690||K2784103|SL82|15.000|ST||25/07/2023|0033170797|00940|10|YTPL
850A|BEC0AA0|850A|4500067930|00700||K2832803|SL82|9.000|ST||25/07/2023|0033170797|00950|10|YTPL
850A|BEC0AA0|850A|4500067930|00710||K2885403|SL82|108.000|ST||25/07/2023|0033170797|00960|10|YTPL
850A|BEC0AA0|850A|4500067930|00720||K4261103|SL82|9.000|ST||25/07/2023|0033170797|00970|10|YTPL
850A|BEC0AA0|850A|4500067930|00730||K4261003|SL82|48.000|ST||25/07/2023|0033170797|00980|10|YTPL
850A|BEC0AA0|850A|4500067930|00740||K3003302|SL82|12.000|ST||25/07/2023|0033170797|01000|10|YTPL
850A|BEC0AA0|850A|4500067930|00750||K3005902|SL82|3.000|ST||25/07/2023|0033170797|01010|10|YTPL
850A|BEC0AA0|850A|4500067930|00760||K3006002|SL82|6.000|ST||25/07/2023|0033170797|01020|10|YTPL
850A|BEC0AA0|850A|4500067930|00770||K2984202|SL82|3.000|ST||25/07/2023|0033170797|01050|10|YTPL
850A|BEC0AA0|850A|4500067930|00780||K2984702|SL82|6.000|ST||25/07/2023|0033170797|01060|10|YTPL
850A|BEC0AA0|850A|4500067930|00790||K3457002|SL82|3.000|ST||25/07/2023|0033170797|01070|10|YTPL
850A|BEC0AA0|850A|4500067930|00800||K3459200|SL82|54.000|ST||25/07/2023|0033170797|01090|10|YTPL
850A|BEC0AA0|850A|4500067930|00810||K4492803|SL82|3.000|ST||25/07/2023|0033170797|01110|10|YTPL
850A|BEC0AA0|850A|4500067930|00820||K4488500|SL82|9.000|ST||25/07/2023|0033170797|01120|10|YTPL
850A|BEC0AA0|850A|4500067930|00830||K4799300|SL82|3.000|ST||25/07/2023|0033170797|01130|10|YTPL
850A|BEC0AA0|850A|4500067930|00840||K4798600|SL82|6.000|ST||25/07/2023|0033170797|01140|10|YTPL
850A|BEC0AA0|850A|4500067930|00850||K4800100|SL82|18.000|ST||25/07/2023|0033170797|01150|10|YTPL
850A|BEC0AA0|850A|4500067930|00860||K4798900|SL82|54.000|ST||25/07/2023|0033170797|01160|10|YTPL
850A|BEC0AA0|850A|4500067930|00870||K3999607|SL82|3.000|ST||25/07/2023|0033170797|01180|10|YTPL
850A|BEC0AA0|850A|4500067930|00880||K4000107|SL82|3.000|ST||25/07/2023|0033170797|01190|10|YTPL
850A|BEC0AA0|850A|4500067930|00890||K3965103|SL82|3.000|ST||25/07/2023|0033170797|01200|10|YTPL
850A|BEC0AA0|850A|4500067930|00900||K4000207|SL82|3.000|ST||25/07/2023|0033170797|01210|10|YTPL
850A|BEC0AA0|850A|4500067930|00910||K3998007|SL82|6.000|ST||25/07/2023|0033170797|01230|10|YTPL
850A|BEC0AA0|850A|4500067930|00920||K4006508|SL82|129.000|ST||25/07/2023|0033170797|01240|10|YTPL
850A|BEC0AA0|850A|4500067930|00930||K3997107|SL82|39.000|ST||25/07/2023|0033170797|01250|10|YTPL
850A|BEC0AA0|850A|4500067930|00940||K3997207|SL82|3.000|ST||25/07/2023|0033170797|01260|10|YTPL
850A|BEC0AA0|850A|4500067930|00950||K3997807|SL82|3.000|ST||25/07/2023|0033170797|01270|10|YTPL
850A|BEC0AA0|850A|4500067930|00960||K4001008|SL82|3.000|ST||25/07/2023|0033170797|01280|10|YTPL
850A|BEC0AA0|850A|4500067930|00970||K4001308|SL82|6.000|ST||25/07/2023|0033170797|01290|10|YTPL
850A|BEC0AA0|850A|4500067930|00980||K4001408|SL82|3.000|ST||25/07/2023|0033170797|01300|10|YTPL
850A|BEC0AA0|850A|4500067930|00990||K4001508|SL82|9.000|ST||25/07/2023|0033170797|01310|10|YTPL
850A|BEC0AA0|850A|4500067930|01000||K4001908|SL82|18.000|ST||25/07/2023|0033170797|01320|10|YTPL
850A|BEC0AA0|850A|4500067930|01010||K4002008|SL82|51.000|ST||25/07/2023|0033170797|01330|10|YTPL
850A|BEC0AA0|850A|4500067930|01020||K4002307|SL82|3.000|ST||25/07/2023|0033170797|01340|10|YTPL
850A|BEC0AA0|850A|4500067930|01030||K4003007|SL82|45.000|ST||25/07/2023|0033170797|01350|10|YTPL
850A|BEC0AA0|850A|4500067930|01040||K4003808|SL82|48.000|ST||25/07/2023|0033170797|01360|10|YTPL
850A|BEC0AA0|850A|4500067930|01050||K4006808|SL82|9.000|ST||25/07/2023|0033170797|01370|10|YTPL
850A|BEC0AA0|850A|4500067930|01060||K4007008|SL82|60.000|ST||25/07/2023|0033170797|01380|10|YTPL
850A|BEC0AA0|850A|4500067930|01070||K4002707|SL82|6.000|ST||25/07/2023|0033170797|01390|10|YTPL
850A|BEC0AA0|850A|4500067930|01080||K1287000|SL82|27.000|ST||25/07/2023|0033170797|01400|10|YTPL
850A|BEC0AA0|850A|4500067930|01090||K1286700|SL82|3.000|ST||25/07/2023|0033170797|01410|10|YTPL
850A|BEC0AA0|850A|4500067930|01100||K1286800|SL82|3.000|ST||25/07/2023|0033170797|01420|10|YTPL
850A|BEC0AA0|850A|4500067930|01110||K1287100|SL82|99.000|ST||25/07/2023|0033170797|01430|10|YTPL
850A|BEC0AA0|850A|4500067930|01120||K4796601|SL82|9.000|ST||25/07/2023|0033170797|01450|10|YTPL
850A|BEC0AA0|850A|4500067930|01130||K0608600|SL82|201.000|ST||25/07/2023|0033170797|01470|10|YTPL
850A|BEC0AA0|850A|4500067930|01140||K0627201|SL82|3.000|ST||25/07/2023|0033170797|01490|10|YTPL
850A|BEC0AA0|850A|4500067930|01150||K3282300|SL82|6.000|ST||25/07/2023|0033170797|01500|10|YTPL
850A|BEC0AA0|850A|4500067930|01160||K0627701|SL82|6.000|ST||25/07/2023|0033170797|01510|10|YTPL
850A|BEC0AA0|850A|4500067930|01170||K0628201|SL82|21.000|ST||25/07/2023|0033170797|01520|10|YTPL
850A|BEC0AA0|850A|4500067930|01180||K0627501|SL82|6.000|ST||25/07/2023|0033170797|01530|10|YTPL
850A|BEC0AA0|850A|4500067930|01190||K3267700|SL82|3.000|ST||25/07/2023|0033170797|01540|10|YTPL
850A|BEC0AA0|850A|4500067930|01200||K3325000|SL82|9.000|ST||25/07/2023|0033170797|01550|10|YTPL
850A|BEC0AA0|850A|4500067930|01210||K3325100|SL82|3.000|ST||25/07/2023|0033170797|01560|10|YTPL
850A|BEC0AA0|850A|4500067930|01220||K1163200|SL82|3.000|ST||25/07/2023|0033170797|01570|10|YTPL
850A|BEC0AA0|850A|4500067930|01230||K1168800|SL82|6.000|ST||25/07/2023|0033170797|01580|10|YTPL
850A|BEC0AA0|850A|4500067930|01240||K1162800|SL82|6.000|ST||25/07/2023|0033170797|01590|10|YTPL
850A|BEC0AA0|850A|4500067930|01250||K1168900|SL82|3.000|ST||25/07/2023|0033170797|01600|10|YTPL
850A|BEC0AA0|850A|4500067930|01260||K1167200|SL82|3.000|ST||25/07/2023|0033170797|01610|10|YTPL
850A|BEC0AA0|850A|4500067930|01270||K4796801|SL82|3.000|ST||25/07/2023|0033170797|01620|10|YTPL
850A|BEC0AA0|850A|4500067930|01280||K3392000|SL82|3.000|ST||25/07/2023|0033170797|01630|10|YTPL
850A|BEC0AA0|850A|4500067930|01290||K3392100|SL82|3.000|ST||25/07/2023|0033170797|01640|10|YTPL
850A|BEC0AA0|850A|4500067930|01300||K4273000|SL82|15.000|ST||25/07/2023|0033170797|01650|10|YTPL
850A|BEC0AA0|850A|4500067930|01310||K3391800|SL82|15.000|ST||25/07/2023|0033170797|01660|10|YTPL
850A|BEC0AA0|850A|4500067930|01320||K3391900|SL82|18.000|ST||25/07/2023|0033170797|01670|10|YTPL
850A|BEC0AA0|850A|4500067930|01330||K4238401|SL82|21.000|ST||25/07/2023|0033170797|01680|10|YTPL
850A|BEC0AA0|850A|4500067930|01340||K4258801|SL82|9.000|ST||25/07/2023|0033170797|01690|10|YTPL
850A|BEC0AA0|850A|4500067930|01350||K3268700|SL82|6.000|ST||25/07/2023|0033170797|01700|10|YTPL
850A|BEC0AA0|850A|4500067930|01360||K3268900|SL82|3.000|ST||25/07/2023|0033170797|01710|10|YTPL
850A|BEC0AA0|850A|4500067930|01370||K3268800|SL82|9.000|ST||25/07/2023|0033170797|01720|10|YTPL
850A|BEC0AA0|850A|4500067930|01380||K3267400|SL82|9.000|ST||25/07/2023|0033170797|01730|10|YTPL
850A|BEC0AA0|850A|4500067930|01390||K3280900|SL82|32.000|ST||25/07/2023|0033170797|01740|10|YTPL
850A|BEC0AA0|850A|4500067930|01400||K5053101|SL82|8.000|ST||25/07/2023|0033170797|01750|10|YTPL
850A|BEC0AA0|850A|4500067930|01410||K5231402|SL82|54.000|ST||25/07/2023|0033170797|01770|10|YTPL
850A|BEC0AA0|850A|4500067930|01420||K5232001|SL82|12.000|ST||25/07/2023|0033170797|01780|10|YTPL
850A|BEC0AA0|850A|4500067930|01430||K5229700|SL82|30.000|ST||25/07/2023|0033170797|01790|10|YTPL
850A|BEC0AA0|850A|4500067930|01440||K5437500|SL82|2.000|ST||25/07/2023|0033170797|01800|10|YTPL
850A|BEC0AA0|850A|4500067930|01450||K4276000|SL82|11.000|ST||25/07/2023|0033170797|01810|10|YTPL
850A|BEC0AA0|850A|4500067930|01460||K4276100|SL82|4.000|ST||25/07/2023|0033170797|01820|10|YTPL
850A|BEC0AA0|850A|4500067930|01470||K5441100|SL82|142.000|ST||25/07/2023|0033170797|01840|10|YTPL
850A|BEC0AA0|850A|4500067930|01480||K5447501|SL82|2.000|ST||25/07/2023|0033170797|01850|10|YTPL
850A|BEC0AA0|850A|4500067930|01490||K5446701|SL82|3.000|ST||25/07/2023|0033170797|01870|10|YTPL
850A|BEC0AA0|850A|4500067930|01500||K5447401|SL82|2.000|ST||25/07/2023|0033170797|01880|10|YTPL
850A|BEC0AA0|850A|4500067930|01510||K5447601|SL82|16.000|ST||25/07/2023|0033170797|01890|10|YTPL
850A|BEC0AA0|850A|4500067930|01520||K5445501|SL82|2.000|ST||25/07/2023|0033170797|01900|10|YTPL
850A|BEC0AA0|850A|4500067930|01530||K5442300|SL82|157.000|ST||25/07/2023|0033170797|01910|10|YTPL
